dates,AUSTRALIA,CANADA,DENMARK,JAPAN,NewZealand,SWEDEN,SWISS,UK,USA
3/04/2003,-0.008279,0.019083,0.000193,-0.000688,-0.007805,-0.000836,-0.01905,0.009346,0.014517
3/05/2003,0.000516,0.023511,0.000153,-0.001266,-0.014935,0.000222,-0.020258,0.001429,0.024565
3/06/2003,0.002639,0.025002,0.000044,-0.000022,-0.014848,0.000422,-0.016338,0.000408,0.024565
3/07/2003,0.009427,0.025645,-0.000124,-0.001441,-0.005644,0.003114,-0.013871,0.004527,0.030112
3/10/2003,0.011999,0.032092,0.000117,-0.002115,0.006027,0.013025,-0.016724,0.006001,0.032118
3/11/2003,0.026282,0.03285,0.000168,-0.001843,0.013169,0.020043,-0.020651,0.000944,0.02017
3/12/2003,0.044212,0.03988,0.000288,-0.004559,0.020806,0.019035,-0.022086,-0.000336,0.023454
3/13/2003,0.031256,0.03241,0.000411,-0.007977,0.011682,0.01613,-0.022571,-0.009703,0.010793
3/14/2003,0.017529,0.021948,0.000497,-0.017122,-0.00527,0.009934,-0.022912,-0.007949,-0.000446
3/17/2003,0.015135,0.003614,0.000369,-0.034437,-0.000873,0.005032,-0.024513,-0.014439,-0.016184
3/18/2003,0.01442,-0.004709,0.000502,-0.03206,-0.006923,0.008993,-0.021998,-0.014748,-0.026382
3/19/2003,0.0101,-0.007163,0.000463,-0.029431,-0.015368,0.004288,-0.02159,-0.018413,-0.030317
3/20/2003,0.011947,-0.006641,0.000495,-0.022247,-0.015944,0.003563,-0.021481,-0.017146,-0.027683
3/21/2003,0.008798,-0.006311,0.000479,-0.018555,-0.015648,0.002677,-0.018971,-0.023026,-0.034713
3/24/2003,0.013991,-0.007811,0.000603,-0.028382,-0.011999,0.013129,-0.024162,-0.021596,-0.027365
3/25/2003,0.007096,-0.0167,0.000404,-0.033578,-0.022294,0.015986,-0.022963,-0.015421,-0.031259
3/26/2003,0.001129,-0.018849,0.000366,-0.0366,-0.019262,0.013034,-0.019954,-0.019758,-0.032591
3/27/2003,-0.00019,-0.018442,0.000376,-0.035855,-0.019835,0.01335,-0.018305,-0.014265,-0.028539
3/28/2003,0.004564,-0.015224,0.000276,-0.029092,-0.016814,0.01077,-0.01975,-0.009021,-0.025453
3/31/2003,0.013855,0.003012,0.000385,-0.030324,-0.01051,0.014326,-0.02795,-0.010539,-0.023546
4/01/2003,0.015208,0.004317,0.000575,-0.035308,-0.012114,0.015191,-0.024337,-0.008244,-0.033707
4/02/2003,0.011175,-0.000363,0.000167,-0.039998,-0.015278,0.015836,-0.01977,-0.01667,-0.040161
4/03/2003,0.008478,-0.008509,0.000259,-0.041173,-0.015054,0.013354,-0.019479,-0.022411,-0.045184
4/04/2003,0.002737,-0.011742,0.000244,-0.039656,-0.006415,0.012184,-0.018035,-0.019988,-0.048593
4/07/2003,-0.002151,-0.009573,0.000183,-0.03406,-0.013763,0.009381,-0.015947,-0.038713,-0.067205
4/08/2003,0.002302,-0.01625,0.000257,-0.044224,-0.013855,0.002735,-0.016193,-0.037863,-0.071979
4/09/2003,-0.002374,-0.017231,0.000333,-0.046249,-0.012025,-0.002514,-0.015289,-0.040549,-0.072936
4/10/2003,0.00158,-0.013188,0.000362,-0.043756,-0.003923,-0.001895,-0.010759,-0.039823,-0.060856
4/11/2003,-0.001391,-0.020829,0.000292,-0.041477,-0.006682,-0.004336,-0.008521,-0.045266,-0.067148
4/14/2003,0.007324,-0.011273,0.000458,-0.032177,-0.010326,-0.00382,-0.011487,-0.033836,-0.064337
4/15/2003,0.003888,-0.005553,0.000152,-0.027179,-0.018517,0.000367,-0.006567,-0.026655,-0.0619
4/16/2003,0.000811,-0.001592,0.000233,-0.027685,-0.023839,0.000811,-0.006946,-0.030371,-0.062684
4/17/2003,0.000332,0.003063,0.000267,-0.030628,-0.019005,0.000456,-0.007033,-0.027372,-0.057852
4/18/2003,0.000332,0.003063,0.000267,-0.030628,-0.019005,0.000456,-0.007033,-0.027372,-0.057852
4/21/2003,-0.005807,-0.00012,0.000202,-0.049593,-0.022978,-0.000474,-0.002858,-0.023991,-0.075689
4/22/2003,-0.004975,-0.006534,0.000271,-0.045773,-0.023428,-0.000858,-0.008835,-0.028322,-0.065011
4/23/2003,-0.011278,-0.021228,0.00009,-0.046479,-0.032324,-0.00735,-0.011897,-0.038642,-0.075355
4/24/2003,-0.005719,-0.011782,0.00016,-0.042895,-0.019718,-0.008167,-0.013914,-0.039263,-0.068399
4/25/2003,-0.001568,-0.014231,0.000159,-0.0395,-0.016304,-0.006851,-0.01462,-0.037516,-0.068454
4/28/2003,-0.0168,-0.020374,0.000158,-0.053663,-0.030948,0.001304,-0.014846,-0.037714,-0.066486
4/29/2003,-0.025529,-0.019907,0.000151,-0.058602,-0.035159,-0.004196,-0.015562,-0.033536,-0.071814
4/30/2003,-0.00976,-0.008125,0.000077,-0.057627,-0.018175,-0.000009,-0.013949,-0.026882,-0.053589
5/01/2003,-0.010426,-0.010512,0.000069,-0.05625,-0.016357,-0.000685,-0.016508,-0.025609,-0.044454
5/02/2003,-0.011681,-0.010794,0.000203,-0.055372,-0.01891,-0.003905,-0.016335,-0.024452,-0.048195
5/05/2003,0.014244,0.004282,0.000279,-0.038424,-0.006881,-0.001333,-0.01533,-0.017742,-0.035928
5/06/2003,0.004564,0.00478,0.000209,-0.042536,-0.020732,-0.001166,-0.020094,-0.018335,-0.044612
5/07/2003,0.011511,0.005797,0.000306,-0.053334,-0.005091,0.000437,-0.029058,0.015141,-0.030708
5/08/2003,0.006976,0.008674,0.000145,-0.042195,-0.01245,0.003433,-0.029244,0.018329,-0.022227
5/09/2003,0.00961,0.009081,0.000145,-0.034028,-0.014879,0.008119,-0.028765,0.020157,-0.019006
5/12/2003,0.008612,0.006972,0.000176,-0.027779,-0.014769,0.010395,-0.017169,0.017858,-0.019109
5/13/2003,0.010654,0.011584,0.000174,-0.031148,-0.010875,0.011286,-0.019508,0.019455,-0.01955
5/14/2003,0.005855,0.002386,0.000031,-0.039483,-0.015632,0.008913,-0.024101,0.003301,-0.027313
5/15/2003,0.007129,-0.003146,0.000067,-0.044398,-0.013818,0.008134,-0.025668,-0.0014,-0.029763
5/16/2003,0.004865,-0.002303,0.000081,-0.037198,-0.015672,0.007726,-0.025509,0.004779,-0.023227
5/19/2003,0.027598,0.017897,0.000112,-0.019208,0.000889,0.012208,-0.023197,0.025034,-0.001541
5/20/2003,0.019752,-0.001533,0.000005,-0.021097,-0.001172,0.011789,-0.025862,0.022559,-0.003876
5/21/2003,0.026686,0.005107,-0.000034,-0.005161,0.01112,0.009369,-0.023559,0.020869,0.005372
5/22/2003,0.023954,0.016225,0.000026,-0.006239,0.012358,0.009116,-0.020776,0.026371,0.004096
5/23/2003,0.033367,0.034443,-0.000032,-0.001528,0.023765,0.013104,-0.015688,0.032385,0.012976
5/26/2003,0.044767,0.049467,0.000016,0.017665,0.034671,0.004731,-0.006353,0.048397,0.024566
5/27/2003,0.049566,0.05259,-0.000094,0.013669,0.037125,0.001848,-0.012661,0.050809,0.03552
5/28/2003,0.055083,0.051842,-0.000401,0.016883,0.041721,-0.00276,-0.014979,0.03867,0.026321
5/29/2003,0.064025,0.051707,-0.000326,0.022595,0.047957,-0.000055,-0.013509,0.036416,0.033762
5/30/2003,0.051666,0.044329,-0.000334,0.027214,0.039208,-0.003034,-0.010726,0.03753,0.028187
6/02/2003,0.053278,0.039902,-0.000956,0.011354,0.043849,-0.006178,-0.019653,0.03749,0.016355
6/03/2003,0.056687,0.047515,-0.001494,0.020999,0.052777,-0.005338,-0.011458,0.043365,0.015645
6/04/2003,0.042217,0.031282,-0.00114,0.020713,0.043882,-0.008165,-0.010659,0.038933,0.015703
6/05/2003,0.052671,0.033282,-0.00117,0.024987,0.058126,-0.008834,-0.006497,0.03991,0.030125
6/06/2003,0.049693,0.029336,-0.001218,0.023089,0.051472,-0.009303,-0.001907,0.021909,0.017305
6/09/2003,0.033256,0.024039,-0.001486,0.03938,0.05517,-0.001912,-0.004675,0.027859,0.036919
6/10/2003,0.030547,0.015962,-0.001429,0.025686,0.056844,-0.002382,-0.006886,0.01825,0.02853
6/11/2003,0.033713,0.02091,-0.001552,0.036146,0.064378,-0.004453,-0.011482,0.018247,0.038279
6/12/2003,0.030267,0.017368,-0.001561,0.035056,0.061893,-0.006343,-0.00798,0.015565,0.036149
6/13/2003,0.032011,0.015614,-0.001459,0.038434,0.065707,-0.004875,-0.006318,0.022108,0.041951
6/16/2003,0.04247,0.020818,-0.001545,0.048054,0.062884,-0.008858,-0.003419,0.004541,0.05481
6/17/2003,0.029748,0.016643,-0.001556,0.04767,0.054629,-0.018397,0.000234,-0.003847,0.053948
6/18/2003,0.000799,-0.01142,-0.001306,0.036608,0.021142,-0.019225,0.003987,-0.014256,0.040874
6/19/2003,0.00719,-0.00031,-0.001252,0.037882,0.022993,-0.019437,0.006822,-0.01384,0.040284
6/20/2003,0.001746,-0.00502,-0.00117,0.030071,0.014162,-0.018738,0.002437,-0.013582,0.034941
6/23/2003,0.000793,-0.026806,-0.001027,-0.003489,0.000283,-0.011487,-0.009563,-0.027665,0.006498
6/24/2003,0.008903,-0.018092,-0.000944,-0.008942,0.010531,-0.004083,-0.012553,-0.027236,0.001757
6/25/2003,-0.003877,-0.022718,-0.00087,-0.00892,0.007066,-0.003627,-0.00868,-0.02787,0.001351
6/26/2003,-0.007798,-0.027116,-0.000796,-0.004182,0.004169,-0.002461,-0.00513,-0.031766,-0.009044
6/27/2003,-0.007647,-0.028446,-0.0006,-0.004331,0.004642,-0.00391,-0.001826,-0.02605,-0.011004
6/30/2003,-0.013616,-0.019301,-0.000149,0.002067,0.00826,0.001801,0.001489,-0.010521,0.007401
7/01/2003,-0.011851,-0.011983,0.000042,0.016718,0.00589,-0.001919,0.003243,-0.00223,0.02888
7/02/2003,-0.014243,-0.015377,0.000147,0.012128,0.012703,-0.00454,0.009573,-0.010169,0.022198
7/03/2003,-0.019478,-0.017379,0.00073,0.00528,0.007878,-0.005268,0.007229,-0.014191,0.022763
7/04/2003,-0.018674,-0.018163,0.00042,0.002264,0.007868,-0.00379,0.006893,-0.014466,0.019587
7/07/2003,-0.049268,-0.044247,0.00014,-0.021512,-0.02949,0.002091,0.010334,-0.025038,-0.003734
7/08/2003,-0.027391,-0.032821,0.000183,-0.016396,-0.025083,-0.007001,0.007164,-0.019346,-0.010611
7/09/2003,0.000104,-0.01228,0.000282,-0.013047,-0.000221,-0.005596,0.003674,-0.011264,-0.000901
7/10/2003,-0.001719,-0.00495,0.000223,-0.009958,-0.004166,-0.005718,0.00581,-0.008909,0.000821
7/11/2003,-0.008148,-0.01201,0.000206,-0.013833,-0.013902,-0.005605,0.007238,-0.014143,-0.002715
7/14/2003,-0.004127,-0.008407,-0.000101,-0.018526,-0.00498,-0.0107,0.000925,-0.010893,-0.002738
7/15/2003,0.007037,0.003871,-0.000098,-0.019168,0.009107,-0.00579,0.001727,-0.002119,-0.002934
7/16/2003,0.00165,-0.001852,0.000409,-0.014035,0.00745,-0.005927,-0.000901,-0.003348,-0.004506
7/17/2003,0.006411,0.000173,0.000311,-0.012468,0.01022,0.002068,-0.005263,-0.003078,-0.007241
7/18/2003,0.020729,0.013592,0.000172,-0.008678,0.032603,0.003763,-0.005647,0.003548,-0.00464
7/21/2003,0.036286,0.022057,0.000175,0.017511,0.046315,0.003955,-0.005459,0.016262,0.016913
7/22/2003,0.042179,0.036766,0.000124,0.045502,0.054439,0.009256,-0.000357,0.024846,0.034119
7/23/2003,0.042633,0.051393,0.000096,0.063015,0.061572,0.000181,-0.000292,0.032346,0.051527
7/24/2003,0.034231,0.044037,0.000016,0.06701,0.05026,-0.001909,0.001963,0.032121,0.05515
7/25/2003,0.039961,0.039567,-0.000062,0.069062,0.053307,-0.000764,0.000544,0.031237,0.059967
7/28/2003,0.016223,0.04037,0.000159,0.065685,0.02468,-0.006557,0.004527,0.021323,0.052128
7/29/2003,0.014346,0.045918,0.000249,0.069051,0.01848,-0.003038,0.002912,0.024684,0.052412
7/30/2003,0.02775,0.045259,0.000775,0.067484,0.027698,0.001053,0.006644,0.015568,0.035653
7/31/2003,0.025787,0.040824,0.000662,0.055586,0.022875,0.007554,0.003389,0.009821,0.023975
8/01/2003,0.018169,0.030929,0.000689,0.050739,0.010531,0.006957,-0.003048,0.009193,0.023797
8/04/2003,0.034438,0.059806,0.000875,0.08035,0.019612,0.013642,-0.003154,0.0219,0.045256
8/05/2003,0.034524,0.062967,0.001081,0.064668,0.019859,0.011059,-0.006655,0.024615,0.039357
8/06/2003,0.027003,0.055464,0.001265,0.058059,0.0197,0.010972,-0.004744,0.015335,0.029902
8/07/2003,0.025973,0.050563,0.001232,0.04999,0.020607,0.012108,-0.001581,0.014613,0.032723
8/08/2003,0.015648,0.043705,0.001175,0.044085,0.013773,0.010651,-0.002011,0.012372,0.025457
8/11/2003,0.014325,0.024975,0.000884,0.019785,0.004008,0.014206,-0.010267,0.003469,0.009305
8/12/2003,0.014346,0.018829,0.000476,0.02023,0.002194,0.017912,-0.005945,0.006496,0.008873
8/13/2003,0.010303,0.01528,0.000335,0.013834,-0.005592,0.013617,-0.008865,-0.001648,-0.001009
8/14/2003,0.007792,0.014347,0.000276,0.009698,-0.009987,0.012032,-0.009377,0.000185,-0.004301
8/15/2003,0.00343,0.013893,0.000351,0.00974,-0.014777,0.013605,-0.010519,0.003543,-0.005012
8/18/2003,0.007903,0.009626,0.000576,0.017559,-0.011449,0.022333,-0.003864,0.002281,-0.007781
8/19/2003,0.004795,0.012282,0.000688,0.019345,-0.012241,0.027223,-0.00895,0.005425,-0.016491
8/20/2003,-0.002003,0.019613,0.000631,0.016087,-0.018643,0.020499,-0.008783,0.004602,-0.02107
8/21/2003,-0.006539,0.009819,0.000474,-0.00255,-0.025068,0.016679,-0.009998,-0.00331,-0.035419
8/22/2003,-0.009307,0.001711,0.000427,-0.01467,-0.030844,0.018625,-0.009192,-0.007008,-0.04495
8/25/2003,-0.010327,-0.018262,0.000246,-0.005829,-0.029584,0.039971,-0.010886,0.000967,-0.051791
8/26/2003,-0.001421,-0.022238,0.000435,-0.008263,-0.021821,0.042336,-0.009422,0.000505,-0.057901
8/27/2003,0.003793,-0.016533,0.000438,-0.003391,-0.019316,0.034531,-0.0048,0.003307,-0.05262
8/28/2003,0.005421,-0.019736,0.000455,-0.004801,-0.016985,0.032863,-0.004026,0.000795,-0.051463
8/29/2003,0.000106,-0.01994,-0.000074,-0.004766,-0.021636,0.027792,-0.005204,0.005223,-0.044869
9/01/2003,-0.007684,-0.03901,-0.000253,-0.015613,-0.027266,0.014996,-0.003082,-0.00478,-0.066256
9/02/2003,-0.009026,-0.038733,-0.000264,-0.026632,-0.018434,0.021157,-0.00472,-0.011019,-0.074032
9/03/2003,-0.003938,-0.039613,-0.000447,-0.026094,-0.022284,0.01358,-0.01048,-0.009958,-0.072362
9/04/2003,0.0038,-0.04168,-0.000346,-0.012433,-0.012156,0.014295,-0.006595,-0.01032,-0.065608
9/05/2003,0.00811,-0.030584,-0.00049,-0.001384,-0.013126,0.013409,-0.007428,-0.001291,-0.053659
9/08/2003,0.005175,-0.03047,-0.000168,-0.0009,-0.024245,0.01811,-0.008151,-0.015496,-0.062954
9/09/2003,0.00729,-0.023545,-0.000206,0.014599,-0.013715,0.018286,-0.002761,-0.001163,-0.049038
9/10/2003,0.000633,-0.019283,-0.000607,0.021628,-0.019184,0.015018,0.00171,-0.003422,-0.052558
9/11/2003,-0.002594,-0.016897,-0.000168,0.019487,-0.02102,0.008756,-0.000271,-0.00882,-0.054685
9/12/2003,0.001886,-0.012777,-0.00002,0.032317,-0.01139,0.012179,0.003835,-0.004471,-0.044457
9/15/2003,0.009607,0.001469,-0.000102,0.036562,-0.011374,0.022149,0.00325,0.011839,-0.030556
9/16/2003,0.002004,-0.00459,-0.000162,0.017641,-0.02006,0.012124,0.00402,0.013421,-0.044932
9/17/2003,0.010327,0.006193,-0.000254,0.024302,-0.007875,0.008652,-0.001031,0.00833,-0.03561
9/18/2003,0.008286,0.006492,-0.00014,0.015778,-0.009909,0.005916,0.003428,0.002498,-0.03335
9/19/2003,0.008345,0.00221,-0.000148,0.012325,-0.009417,0.009053,-0.000406,0.001407,-0.025745
9/22/2003,0.009102,0.005782,-0.000514,-0.001886,-0.009711,0.005356,-0.001012,-0.000559,-0.027462
9/23/2003,0.006087,0.008822,-0.000137,-0.010615,0.001286,-0.007451,0.001743,-0.001653,-0.027033
9/24/2003,0.006667,0.006249,-0.000268,-0.008544,-0.001628,-0.01987,0.003511,-0.00449,-0.031279
9/25/2003,0.004615,0.004267,-0.000474,-0.006263,0.000836,-0.018765,-0.001106,-0.00351,-0.026812
9/26/2003,0.010236,0.006198,-0.000633,-0.007374,0.008657,-0.015508,-0.00377,-0.006107,-0.030965
9/29/2003,0.03368,0.022175,-0.000849,0.01267,0.030428,-0.008785,-0.008499,0.012117,-0.014317
9/30/2003,0.042243,0.027054,-0.001065,0.025707,0.030089,-0.002427,-0.009561,0.021181,-0.004451
10/01/2003,0.048988,0.029434,-0.000747,0.01229,0.036969,-0.001495,-0.009476,0.026363,0.006807
10/02/2003,0.045407,0.023561,-0.000702,0.011222,0.032839,-0.008427,-0.009775,0.022674,0.004617
10/03/2003,0.040595,0.019332,-0.000639,0.005247,0.033611,-0.007283,-0.004998,0.019114,-0.000628
10/06/2003,0.059285,0.025989,-0.000924,0.022651,0.060641,-0.009095,-0.014101,0.023083,0.014444
10/07/2003,0.05792,0.026218,-0.000836,0.023361,0.060735,-0.005551,-0.014679,0.03224,0.028192
10/08/2003,0.056163,0.034454,-0.000659,0.026471,0.05965,0.00249,-0.01442,0.035583,0.028024
10/09/2003,0.047424,0.030886,-0.000674,0.01611,0.046553,0.004902,-0.015093,0.027421,0.021657
10/10/2003,0.053937,0.028362,-0.000456,0.017697,0.055051,0.006329,-0.015235,0.031151,0.027524
10/13/2003,0.044039,0.019637,-0.000755,0.003681,0.052841,0.003274,-0.014548,0.011146,0.002626
10/14/2003,0.045527,0.01952,-0.001145,0.008469,0.058392,0.001488,-0.018435,0.012041,-0.001539
10/15/2003,0.033442,0.008262,-0.001575,0.000614,0.049534,0.000993,-0.012983,0.000458,-0.012199
10/16/2003,0.03473,0.004045,-0.001459,0.000818,0.052051,0.004609,-0.014006,-0.002366,-0.0073
10/17/2003,0.028434,-0.002235,-0.001215,-0.002271,0.046382,0.004149,-0.010444,-0.002265,-0.012448
10/20/2003,0.021347,-0.009198,-0.000787,-0.011999,0.046726,0.010115,-0.00276,-0.006951,-0.022922
10/21/2003,0.017009,-0.009054,-0.000666,-0.014498,0.050238,0.004178,0.000536,-0.002176,-0.020516
10/22/2003,0.017357,-0.011175,-0.000699,-0.012709,0.046861,0.006308,0.002493,-0.001845,-0.013
10/23/2003,0.024599,-0.007358,-0.000947,-0.007617,0.042228,0.010411,-0.000744,-0.003635,-0.013008
10/24/2003,0.025125,-0.005326,-0.000757,-0.007058,0.042898,0.01366,-0.00156,-0.003707,-0.009964
10/27/2003,0.015467,-0.005701,-0.001073,-0.020245,0.037089,0.005612,-0.001551,-0.003949,-0.013426
10/28/2003,0.007456,-0.013309,-0.001011,-0.02778,0.026857,0.004414,0.001091,-0.005099,-0.018757
10/29/2003,0.003838,-0.017545,-0.000976,-0.039996,0.018428,-0.005123,-0.000297,-0.012691,-0.025705
10/30/2003,0.00038,-0.017434,-0.000765,-0.038455,0.019218,-0.001768,-0.001317,-0.01288,-0.026193
10/31/2003,-0.008743,-0.016201,-0.000789,-0.02864,0.010995,0.00181,0.000168,-0.015966,-0.031517
11/03/2003,-0.00769,-0.030483,-0.001129,-0.028055,0.006826,0.010441,-0.001837,-0.025014,-0.05477
11/04/2003,0.001575,-0.030789,-0.000875,-0.038028,0.010226,0.008992,0.000962,-0.021665,-0.048448
11/05/2003,-0.019896,-0.036671,-0.000616,-0.039044,-0.012914,0.009171,0.00705,-0.028768,-0.056383
11/06/2003,-0.021856,-0.037437,-0.000712,-0.042903,-0.011737,0.006088,0.007376,-0.026415,-0.060942
11/07/2003,-0.016943,-0.042078,-0.000855,-0.043468,-0.007104,-0.000073,0.008723,-0.02177,-0.05735
11/10/2003,-0.026408,-0.058928,-0.000546,-0.064353,-0.016889,0.002722,0.015052,-0.017154,-0.062605
11/11/2003,-0.022814,-0.063855,-0.000398,-0.050116,-0.022298,0.000982,0.008163,-0.006303,-0.053339
11/12/2003,-0.014987,-0.064509,-0.0003,-0.044914,-0.015486,0.000064,0.010003,-0.010205,-0.053304
11/13/2003,-0.013526,-0.059787,-0.000118,-0.04402,-0.01591,-0.00063,0.012617,-0.010076,-0.047232
11/14/2003,-0.007127,-0.052599,0.00016,-0.03787,-0.011693,-0.000854,0.008188,-0.004367,-0.041818
11/17/2003,-0.009289,-0.061648,-0.000423,-0.036548,-0.01466,-0.006553,0.000148,-0.006152,-0.049913
11/18/2003,-0.015155,-0.059066,-0.00057,-0.039246,-0.018847,-0.011158,-0.000631,0.001085,-0.04044
11/19/2003,-0.013726,-0.061227,-0.000653,-0.027213,-0.024174,-0.012027,-0.003754,0.002708,-0.036235
11/20/2003,-0.015262,-0.061864,-0.000534,-0.029226,-0.033741,-0.00999,-0.006144,-0.000528,-0.036772
11/21/2003,-0.014747,-0.060268,-0.000683,-0.028424,-0.029718,-0.013657,-0.008085,0.000399,-0.035665
11/24/2003,-0.018797,-0.051665,-0.00091,-0.038428,-0.038975,-0.013822,-0.002834,-0.009516,-0.057114
11/25/2003,-0.017108,-0.053984,-0.000566,-0.033019,-0.034098,-0.01309,-0.002434,-0.008869,-0.055424
11/26/2003,-0.01596,-0.044537,-0.000392,-0.027269,-0.029543,-0.007785,-0.007419,-0.0033,-0.044193
11/27/2003,-0.015258,-0.042756,-0.000501,-0.027752,-0.027316,-0.007542,-0.007154,-0.008595,-0.046185
11/28/2003,-0.010654,-0.041331,-0.0004,-0.017689,-0.02125,-0.004671,-0.006533,-0.00446,-0.038742
12/01/2003,-0.013882,-0.044088,-0.000732,-0.033312,-0.030735,-0.005719,-0.00636,-0.012525,-0.053928
12/02/2003,-0.011626,-0.03878,-0.000598,-0.028097,-0.025366,-0.006373,-0.005863,-0.006536,-0.043664
12/03/2003,-0.007064,-0.031003,-0.000489,-0.029974,-0.021164,-0.006795,-0.002664,-0.002889,-0.039715
12/04/2003,-0.008604,-0.025483,-0.00045,-0.033122,-0.019968,-0.007856,-0.002124,-0.002006,-0.043567
12/05/2003,-0.003562,-0.023943,-0.00049,-0.029191,-0.012178,-0.008526,-0.005896,0.00115,-0.03695
12/08/2003,0.003406,-0.025119,-0.000661,-0.029418,0.003464,-0.018043,-0.014567,0.012812,-0.039154
12/09/2003,0.008775,-0.016919,-0.000481,-0.031433,0.004036,-0.01937,-0.013253,0.008702,-0.042553
12/10/2003,0.003693,-0.018271,-0.000991,-0.033917,0.005706,-0.016722,-0.014151,0.00906,-0.049243
12/11/2003,0.003693,-0.018271,-0.000991,-0.033917,0.005706,-0.016722,-0.014151,0.00906,-0.049243
12/12/2003,0.002902,-0.009468,-0.001149,-0.036209,0.007954,-0.015373,-0.011687,0.011081,-0.047331
12/15/2003,0.016426,-0.011573,-0.00119,-0.01688,0.023873,-0.017536,-0.006235,0.021508,-0.032281
12/16/2003,0.014689,-0.005401,-0.000913,-0.009012,0.014709,-0.015955,-0.009099,0.020279,-0.02263
12/17/2003,0.034734,0.017464,-0.000735,0.002851,0.029114,-0.014199,-0.011058,0.022633,-0.001938
12/18/2003,0.040005,0.021107,-0.000602,0.008298,0.033346,-0.009478,-0.010697,0.018974,-0.002521
12/19/2003,0.039369,0.024858,-0.000669,0.006209,0.035347,-0.007661,-0.009712,0.019744,-0.004196
12/22/2003,0.039049,0.006189,-0.001009,-0.011578,0.031499,-0.004347,-0.008539,0.024195,-0.017241
12/23/2003,0.034499,-0.004021,-0.000928,-0.014915,0.031359,-0.002269,-0.006883,0.021413,-0.02374
12/24/2003,0.028682,-0.01312,-0.000837,-0.009702,0.027874,-0.005818,-0.009075,0.016186,-0.019064
12/25/2003,0.028682,-0.01312,-0.000837,-0.009702,0.027874,-0.005818,-0.009075,0.016186,-0.019064
12/26/2003,0.030311,-0.020083,-0.000898,-0.010363,0.026443,-0.005092,-0.007568,0.014663,-0.019482
12/29/2003,0.039182,-0.01743,-0.00071,0.002891,0.037913,-0.006396,-0.007602,0.026165,-0.009202
12/30/2003,0.030822,-0.007304,-0.000612,0.019536,0.036868,-0.011243,-0.002898,0.032544,0.011908
12/31/2003,0.028076,-0.013333,-0.000442,0.025794,0.038967,-0.013648,-0.005366,0.033357,0.014361
1/01/2004,0.028076,-0.013333,-0.000442,0.025794,0.038967,-0.013648,-0.005366,0.033357,0.014361
1/02/2004,0.020933,-0.016564,-0.000537,0.022284,0.034411,-0.017546,-0.005373,0.032095,0.012257
1/05/2004,0.005728,-0.029911,-0.000473,0.015528,0.029632,-0.01208,-0.005694,0.025998,0.011304
1/06/2004,0.007639,-0.026221,-0.000365,0.016733,0.037775,-0.008161,-0.002203,0.022017,0.010632
1/07/2004,0.000979,-0.033577,-0.000162,0.002892,0.02917,-0.001997,-0.000952,0.01457,-0.002402
1/08/2004,-0.002841,-0.034404,-0.000342,0.005187,0.028573,-0.000271,-0.001872,0.012248,-0.000157
1/09/2004,0.001583,-0.033228,-0.000181,0.017338,0.026217,-0.000283,-0.001783,0.012161,0.009449
